valid_time,cluster_id,number,latitude,longitude,tmin,tmax,himax,wbgtmax
2020-07-23,2,0,6.300000000000017,-2.9999999999999996,22.67752,29.228546,31.72000461154514,29.228546
2020-07-24,2,0,6.300000000000017,-2.9999999999999996,22.876251,29.037506,31.00396898057726,29.037506
2020-07-25,2,0,6.300000000000017,-2.9999999999999996,22.310333,28.69107,30.42453342013889,28.69107
2020-07-26,2,0,6.300000000000017,-2.9999999999999996,21.999908,27.687408,29.205000135633682,27.687408
2020-07-27,2,0,6.300000000000017,-2.9999999999999996,21.927643,27.479279,29.066908094618057,27.479279
2020-07-28,2,0,6.300000000000017,-2.9999999999999996,21.691315,28.131866,29.98602973090278,28.131866
2020-07-29,2,0,6.300000000000017,-2.9999999999999996,21.234406,28.172394,30.16567654079861,28.172394
2020-07-30,2,0,6.300000000000017,-2.9999999999999996,22.375397,28.819489,30.739445156521267,28.819489
2020-07-31,2,0,6.300000000000017,-2.9999999999999996,22.423248,29.155182,32.030860053168404,29.155182
2020-07-01,3,0,6.000000000000018,-2.9999999999999996,22.574005,26.613312,28.650800916883682,26.613312
2020-07-02,3,0,6.000000000000018,-2.9999999999999996,23.017853,27.622711,30.668712192111546,27.622711
2020-07-03,3,0,6.000000000000018,-2.9999999999999996,23.108307,28.624908,31.72153049045139,28.624908
2020-07-04,3,0,6.000000000000018,-2.9999999999999996,22.990265,27.38443,30.265867445203995,27.38443
2020-07-05,3,0,6.000000000000018,-2.9999999999999996,22.879059,26.445953,28.175777859157986,26.445953
2020-07-06,3,0,6.000000000000018,-2.9999999999999996,21.854645,29.33194,32.112744649251304,29.33194
2020-07-07,3,0,6.000000000000018,-2.9999999999999996,22.894684,29.02481,32.12003919813368,29.02481
2020-07-08,3,0,6.000000000000018,-2.9999999999999996,22.911285,26.579254,28.82960425482856,26.579254
2020-07-09,3,0,6.000000000000018,-2.9999999999999996,22.409576,25.460846,26.21812184651693,25.460846
2020-07-10,3,0,6.000000000000018,-2.9999999999999996,22.175323,27.08609,29.311180114746094,27.08609
2020-07-11,3,0,6.000000000000018,-2.9999999999999996,21.98648,25.287018,26.034359402126736,25.287018
2020-07-12,3,0,6.000000000000018,-2.9999999999999996,22.330963,28.0253,30.30606163872613,28.0253
2020-07-13,3,0,6.000000000000018,-2.9999999999999996,21.539093,27.119781,29.25301445855035,27.119781
2020-07-14,3,0,6.000000000000018,-2.9999999999999996,22.508698,28.115631,31.09871758355035,28.115631
2020-07-15,3,0,6.000000000000018,-2.9999999999999996,22.299225,28.06314,29.810646904839412,28.06314
2020-07-16,3,0,6.000000000000018,-2.9999999999999996,21.90799,27.196198,28.762571546766495,27.196198
2020-07-17,3,0,6.000000000000018,-2.9999999999999996,21.046906,27.106476,28.86837429470486,27.106476
2020-07-18,3,0,6.000000000000018,-2.9999999999999996,22.359772,28.378937,31.060646904839412,28.378937
2020-07-19,3,0,6.000000000000018,-2.9999999999999996,22.447296,28.17398,31.659473843044708,28.17398
2020-07-20,3,0,6.000000000000018,-2.9999999999999996,22.5961,29.303375,33.093532986111114,29.303375
2020-07-21,3,0,6.000000000000018,-2.9999999999999996,22.731232,29.076324,32.14175754123264,29.076324
2020-07-22,3,0,6.000000000000018,-2.9999999999999996,22.586456,27.295807,29.579505920410156,27.295807
2020-07-23,3,0,6.000000000000018,-2.9999999999999996,22.599396,29.285187,31.676127115885418,29.285187
2020-07-24,3,0,6.000000000000018,-2.9999999999999996,22.667023,28.641022,30.65502166748047,28.641022
2020-07-25,3,0,6.000000000000018,-2.9999999999999996,22.14627,28.513336,30.38543701171875,28.513336
2020-07-26,3,0,6.000000000000018,-2.9999999999999996,21.792267,27.329987,28.88927459716797,27.329987
2020-07-27,3,0,6.000000000000018,-2.9999999999999996,21.747345,26.709015,28.191646999782986,26.709015
2020-07-28,3,0,6.000000000000018,-2.9999999999999996,21.605377,27.881744,29.654498630099827,27.881744
2020-07-29,3,0,6.000000000000018,-2.9999999999999996,21.06839,27.648956,29.951985677083336,27.648956
2020-07-30,3,0,6.000000000000018,-2.9999999999999996,22.144928,28.349152,30.327987670898438,28.349152
2020-07-31,3,0,6.000000000000018,-2.9999999999999996,22.235748,28.639069,31.368132697211372,28.639069
2020-07-01,4,0,7.400000000000013,-2.8999999999999995,22.272003,25.398102,26.085260179307728,25.398102
2020-07-02,4,0,7.400000000000013,-2.8999999999999995,22.354645,29.233795,32.73054758707683,29.233795
2020-07-03,4,0,7.400000000000013,-2.8999999999999995,22.57901,29.473053,32.44084676106771,29.473053
2020-07-04,4,0,7.400000000000013,-2.8999999999999995,22.630524,28.615631,31.450208028157554,28.615631
2020-07-05,4,0,7.400000000000013,-2.8999999999999995,22.289703,26.18985,26.744863722059463,26.18985
2020-07-06,4,0,7.400000000000013,-2.8999999999999995,21.715973,29.355377,31.51740180121528,29.355377
2020-07-07,4,0,7.400000000000013,-2.8999999999999995,22.674835,29.465729,31.59354739718967,29.465729
2020-07-08,4,0,7.400000000000013,-2.8999999999999995,22.814362,28.431305,31.53656005859375,28.431305
2020-07-09,4,0,7.400000000000013,-2.8999999999999995,22.573639,27.532623,29.949315388997398,27.532623
2020-07-10,4,0,7.400000000000013,-2.8999999999999995,21.869781,24.725983,25.368660820855037,24.725983
2020-07-11,4,0,7.400000000000013,-2.8999999999999995,21.709137,26.40982,27.971343994140625,26.40982
2020-07-12,4,0,7.400000000000013,-2.8999999999999995,21.528107,26.667389,28.357387118869358,26.667389
2020-07-13,4,0,7.400000000000013,-2.8999999999999995,21.466827,27.727448,29.77014329698351,27.727448
2020-07-14,4,0,7.400000000000013,-2.8999999999999995,22.045319,28.850616,31.124326917860245,28.850616
2020-07-15,4,0,7.400000000000013,-2.8999999999999995,22.288727,28.2211,29.595158894856773,28.2211
2020-07-16,4,0,7.400000000000013,-2.8999999999999995,21.538849,26.417755,26.83306376139323,26.417755
2020-07-17,4,0,7.400000000000013,-2.8999999999999995,21.53714,25.323273,25.788018968370228,25.323273
2020-07-18,4,0,7.400000000000013,-2.8999999999999995,22.029694,27.484528,29.446690877278648,27.484528
2020-07-19,4,0,7.400000000000013,-2.8999999999999995,22.005646,29.541656,33.080906338161896,29.541656
2020-07-20,4,0,7.400000000000013,-2.8999999999999995,22.250519,29.737457,32.37586127387153,29.737457
2020-07-21,4,0,7.400000000000013,-2.8999999999999995,22.519928,28.682404,30.789934794108074,28.682404
2020-07-22,4,0,7.400000000000013,-2.8999999999999995,22.0867,29.716217,32.34378390842014,29.716217
2020-07-23,4,0,7.400000000000013,-2.8999999999999995,22.355255,29.022736,31.23479207356771,29.022736
2020-07-24,4,0,7.400000000000013,-2.8999999999999995,22.366486,28.539093,30.623147752549915,28.539093
2020-07-25,4,0,7.400000000000013,-2.8999999999999995,22.226105,27.824738,29.559868706597225,27.824738
2020-07-26,4,0,7.400000000000013,-2.8999999999999995,21.467804,27.2128,28.45309787326389,27.2128
2020-07-27,4,0,7.400000000000013,-2.8999999999999995,21.740753,27.439606,28.72027079264323,27.439606
2020-07-28,4,0,7.400000000000013,-2.8999999999999995,21.572174,28.537872,30.07918463812934,28.537872
2020-07-29,4,0,7.400000000000013,-2.8999999999999995,21.75589,28.800568,30.321498446994358,28.800568
2020-07-30,4,0,7.400000000000013,-2.8999999999999995,22.112335,28.936188,30.25368160671658,28.936188
2020-07-31,4,0,7.400000000000013,-2.8999999999999995,22.128082,28.949615,31.123746236165367,28.949615
2020-07-01,5,0,6.900000000000015,-2.8999999999999995,22.559113,26.087555,26.73268212212457,26.087555
2020-07-02,5,0,6.900000000000015,-2.8999999999999995,22.787262,29.199615,32.692621019151474,29.199615
2020-07-03,5,0,6.900000000000015,-2.8999999999999995,22.952057,29.994293,33.01507314046224,29.994293
2020-07-04,5,0,6.900000000000015,-2.8999999999999995,23.02713,29.131012,32.216271294487846,29.131012
2020-07-05,5,0,6.900000000000015,-2.8999999999999995,22.947906,27.381256,29.12326388888889,27.381256
2020-07-06,5,0,6.900000000000015,-2.8999999999999995,22.03238,29.247711,31.426213582356773,29.247711
2020-07-07,5,0,6.900000000000015,-2.8999999999999995,22.895538,29.332184,31.569612291124134,29.332184
2020-07-08,5,0,6.900000000000015,-2.8999999999999995,23.117096,27.689362,30.431925455729168,27.689362
2020-07-09,5,0,6.900000000000015,-2.8999999999999995,22.91153,26.954254,28.96796332465278,26.954254
2020-07-10,5,0,6.900000000000015,-2.8999999999999995,22.539703,25.518463,26.12972683376736,25.518463
2020-07-11,5,0,6.900000000000015,-2.8999999999999995,22.144684,25.95401,26.502469380696617,25.95401
2020-07-12,5,0,6.900000000000015,-2.8999999999999995,21.838165,27.980377,30.08060031467014,27.980377
2020-07-13,5,0,6.900000000000015,-2.8999999999999995,21.707062,28.87442,31.35128868950738,28.87442
2020-07-14,5,0,6.900000000000015,-2.8999999999999995,22.63797,29.240631,31.53895484076606,29.240631
2020-07-15,5,0,6.900000000000015,-2.8999999999999995,22.343414,28.394928,29.807743496365017,28.394928
2020-07-16,5,0,6.900000000000015,-2.8999999999999995,21.634552,27.24002,28.415010240342884,27.24002
2020-07-17,5,0,6.900000000000015,-2.8999999999999995,21.390656,26.38382,26.82203080919054,26.38382
2020-07-18,5,0,6.900000000000015,-2.8999999999999995,21.973053,28.05838,30.164243910047745,28.05838
2020-07-19,5,0,6.900000000000015,-2.8999999999999995,22.413849,29.966095,33.44194200303819,29.966095
2020-07-20,5,0,6.900000000000015,-2.8999999999999995,22.654816,29.983551,32.42568545871311,29.983551
2020-07-21,5,0,6.900000000000015,-2.8999999999999995,22.810822,29.43631,31.683586968315975,29.43631
2020-07-22,5,0,6.900000000000015,-2.8999999999999995,22.156403,30.171295,32.78480529785156,30.171295
2020-07-23,5,0,6.900000000000015,-2.8999999999999995,22.540192,29.66336,32.06153869628906,29.66336
2020-07-24,5,0,6.900000000000015,-2.8999999999999995,22.636017,28.998444,30.726941426595054,28.998444
2020-07-25,5,0,6.900000000000015,-2.8999999999999995,22.269318,28.824982,30.385479397243923,28.824982
2020-07-26,5,0,6.900000000000015,-2.8999999999999995,21.987335,27.47647,28.738123575846355,27.47647
2020-07-27,5,0,6.900000000000015,-2.8999999999999995,21.881378,28.109528,29.443189832899307,28.109528
2020-07-28,5,0,6.900000000000015,-2.8999999999999995,21.796783,29.032745,30.49829271104601,29.032745
2020-07-29,5,0,6.900000000000015,-2.8999999999999995,21.689484,29.281036,30.63936021592882,29.281036
2020-07-30,5,0,6.900000000000015,-2.8999999999999995,22.399323,29.104156,30.44282701280382,29.104156
2020-07-31,5,0,6.900000000000015,-2.8999999999999995,22.473785,29.424713,31.652840508355037,29.424713
2020-07-01,6,0,7.500000000000012,-2.8999999999999995,22.414581,25.418,26.138216654459637,25.418
2020-07-02,6,0,7.500000000000012,-2.8999999999999995,22.514801,29.417389,33.1420644124349,29.417389
2020-07-03,6,0,7.500000000000012,-2.8999999999999995,22.782135,29.605865,32.69975450303819,29.605865
2020-07-04,6,0,7.500000000000012,-2.8999999999999995,22.792877,28.874664,31.77726321750217,28.874664
2020-07-05,6,0,7.500000000000012,-2.8999999999999995,22.465485,26.2659,26.83672587076823,26.2659
2020-07-06,6,0,7.500000000000012,-2.8999999999999995,21.940582,29.665924,31.99963039822049,29.665924
2020-07-07,6,0,7.500000000000012,-2.8999999999999995,22.950226,29.786041,32.04681396484375,29.786041
2020-07-08,6,0,7.500000000000012,-2.8999999999999995,23.005524,28.732086,32.046877543131515,28.732086
2020-07-09,6,0,7.500000000000012,-2.8999999999999995,22.773834,27.766998,30.404107835557728,27.766998
2020-07-10,6,0,7.500000000000012,-2.8999999999999995,22.018219,24.815338,25.481753879123264,24.815338
2020-07-11,6,0,7.500000000000012,-2.8999999999999995,21.886871,26.677399,28.384123908148872,26.677399
2020-07-12,6,0,7.500000000000012,-2.8999999999999995,21.71756,26.852936,28.703854878743492,26.852936
2020-07-13,6,0,7.500000000000012,-2.8999999999999995,21.712921,27.841217,29.9851311577691,27.841217
2020-07-14,6,0,7.500000000000012,-2.8999999999999995,22.191803,29.068878,31.490054660373264,29.068878
2020-07-15,6,0,7.500000000000012,-2.8999999999999995,22.517242,28.422272,29.92769453260634,28.422272
2020-07-16,6,0,7.500000000000012,-2.8999999999999995,21.80838,26.509552,27.843971252441406,26.509552
2020-07-17,6,0,7.500000000000012,-2.8999999999999995,21.679718,25.334991,25.827259487575954,25.334991
2020-07-18,6,0,7.500000000000012,-2.8999999999999995,22.297272,27.582184,29.65334150526259,27.582184
2020-07-19,6,0,7.500000000000012,-2.8999999999999995,22.216827,29.6315,33.34328969319662,29.6315
2020-07-20,6,0,7.500000000000012,-2.8999999999999995,22.436066,29.872223,32.74765862358941,29.872223
2020-07-21,6,0,7.500000000000012,-2.8999999999999995,22.713287,29.000763,31.30040486653646,29.000763
2020-07-22,6,0,7.500000000000012,-2.8999999999999995,22.24881,29.952545,32.77980380588108,29.952545
2020-07-23,6,0,7.500000000000012,-2.8999999999999995,22.544708,29.071564,31.364551120334202,29.071564
2020-07-24,6,0,7.500000000000012,-2.8999999999999995,22.608673,28.710968,30.998967488606773,28.710968
2020-07-25,6,0,7.500000000000012,-2.8999999999999995,22.450714,27.90091,29.779256184895836,27.90091
2020-07-26,6,0,7.500000000000012,-2.8999999999999995,21.66507,27.453033,28.783014085557728,27.453033
2020-07-27,6,0,7.500000000000012,-2.8999999999999995,22.012238,27.578278,28.94064161512587,27.578278
2020-07-28,6,0,7.500000000000012,-2.8999999999999995,21.790924,28.826935,30.502785576714412,28.826935
2020-07-29,6,0,7.500000000000012,-2.8999999999999995,22.03714,28.947052,30.678282843695747,28.947052
2020-07-30,6,0,7.500000000000012,-2.8999999999999995,22.34085,29.182281,30.631332397460938,29.182281
2020-07-31,6,0,7.500000000000012,-2.8999999999999995,22.319489,29.107819,31.439781188964844,29.107819
2020-07-01,7,0,6.900000000000015,-2.8999999999999995,22.559113,26.087555,26.73268212212457,26.087555
2020-07-02,7,0,6.900000000000015,-2.8999999999999995,22.787262,29.199615,32.692621019151474,29.199615
2020-07-03,7,0,6.900000000000015,-2.8999999999999995,22.952057,29.994293,33.01507314046224,29.994293
2020-07-04,7,0,6.900000000000015,-2.8999999999999995,23.02713,29.131012,32.216271294487846,29.131012
2020-07-05,7,0,6.900000000000015,-2.8999999999999995,22.947906,27.381256,29.12326388888889,27.381256
2020-07-06,7,0,6.900000000000015,-2.8999999999999995,22.03238,29.247711,31.426213582356773,29.247711
2020-07-07,7,0,6.900000000000015,-2.8999999999999995,22.895538,29.332184,31.569612291124134,29.332184
2020-07-08,7,0,6.900000000000015,-2.8999999999999995,23.117096,27.689362,30.431925455729168,27.689362
2020-07-09,7,0,6.900000000000015,-2.8999999999999995,22.91153,26.954254,28.96796332465278,26.954254
2020-07-10,7,0,6.900000000000015,-2.8999999999999995,22.539703,25.518463,26.12972683376736,25.518463
2020-07-11,7,0,6.900000000000015,-2.8999999999999995,22.144684,25.95401,26.502469380696617,25.95401
2020-07-12,7,0,6.900000000000015,-2.8999999999999995,21.838165,27.980377,30.08060031467014,27.980377
2020-07-13,7,0,6.900000000000015,-2.8999999999999995,21.707062,28.87442,31.35128868950738,28.87442
2020-07-14,7,0,6.900000000000015,-2.8999999999999995,22.63797,29.240631,31.53895484076606,29.240631
2020-07-15,7,0,6.900000000000015,-2.8999999999999995,22.343414,28.394928,29.807743496365017,28.394928
2020-07-16,7,0,6.900000000000015,-2.8999999999999995,21.634552,27.24002,28.415010240342884,27.24002
2020-07-17,7,0,6.900000000000015,-2.8999999999999995,21.390656,26.38382,26.82203080919054,26.38382
2020-07-18,7,0,6.900000000000015,-2.8999999999999995,21.973053,28.05838,30.164243910047745,28.05838
2020-07-19,7,0,6.900000000000015,-2.8999999999999995,22.413849,29.966095,33.44194200303819,29.966095
2020-07-20,7,0,6.900000000000015,-2.8999999999999995,22.654816,29.983551,32.42568545871311,29.983551
2020-07-21,7,0,6.900000000000015,-2.8999999999999995,22.810822,29.43631,31.683586968315975,29.43631
2020-07-22,7,0,6.900000000000015,-2.8999999999999995,22.156403,30.171295,32.78480529785156,30.171295
2020-07-23,7,0,6.900000000000015,-2.8999999999999995,22.540192,29.66336,32.06153869628906,29.66336
2020-07-24,7,0,6.900000000000015,-2.8999999999999995,22.636017,28.998444,30.726941426595054,28.998444
2020-07-25,7,0,6.900000000000015,-2.8999999999999995,22.269318,28.824982,30.385479397243923,28.824982
2020-07-26,7,0,6.900000000000015,-2.8999999999999995,21.987335,27.47647,28.738123575846355,27.47647
2020-07-27,7,0,6.900000000000015,-2.8999999999999995,21.881378,28.109528,29.443189832899307,28.109528
2020-07-28,7,0,6.900000000000015,-2.8999999999999995,21.796783,29.032745,30.49829271104601,29.032745
2020-07-29,7,0,6.900000000000015,-2.8999999999999995,21.689484,29.281036,30.63936021592882,29.281036
2020-07-30,7,0,6.900000000000015,-2.8999999999999995,22.399323,29.104156,30.44282701280382,29.104156
2020-07-31,7,0,6.900000000000015,-2.8999999999999995,22.473785,29.424713,31.652840508355037,29.424713
2020-07-01,8,0,10.600000000000001,-2.8999999999999995,23.08963,29.120514,33.30752478705512,29.120514
2020-07-02,8,0,10.600000000000001,-2.8999999999999995,22.497223,31.893219,35.85857815212674,31.893219
2020-07-03,8,0,10.600000000000001,-2.8999999999999995,24.580963,32.088043,35.80707126193577,32.088043
2020-07-04,8,0,10.600000000000001,-2.8999999999999995,24.94339,30.29654,33.51499769422743,30.29654
2020-07-05,8,0,10.600000000000001,-2.8999999999999995,23.421295,29.391022,32.3885981241862,29.391022
2020-07-06,8,0,10.600000000000001,-2.8999999999999995,23.424957,31.249908,34.23659430609809,31.249908
2020-07-07,8,0,10.600000000000001,-2.8999999999999995,23.922882,33.53604,37.97125922309028,33.53604
2020-07-08,8,0,10.600000000000001,-2.8999999999999995,24.671051,32.53653,35.99949306911893,32.53653
2020-07-09,8,0,10.600000000000001,-2.8999999999999995,24.479889,30.341217,33.80587259928386,30.341217
2020-07-10,8,0,10.600000000000001,-2.8999999999999995,22.535797,27.121979,29.486897786458336,27.121979
2020-07-11,8,0,10.600000000000001,-2.8999999999999995,22.581818,26.183014,26.857706705729168,26.183014
2020-07-12,8,0,10.600000000000001,-2.8999999999999995,22.74649,29.421783,32.89761437310113,29.421783
2020-07-13,8,0,10.600000000000001,-2.8999999999999995,22.846954,26.946686,29.295836554633247,26.946686
2020-07-14,8,0,10.600000000000001,-2.8999999999999995,22.796173,28.80777,31.321334838867188,28.80777
2020-07-15,8,0,10.600000000000001,-2.8999999999999995,22.786285,28.084625,30.38286844889323,28.084625
2020-07-16,8,0,10.600000000000001,-2.8999999999999995,22.902374,26.244171,26.941960652669273,26.244171
2020-07-17,8,0,10.600000000000001,-2.8999999999999995,21.738312,27.599884,29.675831264919704,27.599884
2020-07-18,8,0,10.600000000000001,-2.8999999999999995,22.711334,27.439484,29.966956244574654,27.439484
2020-07-19,8,0,10.600000000000001,-2.8999999999999995,22.572296,29.6857,31.97241465250651,29.6857
2020-07-20,8,0,10.600000000000001,-2.8999999999999995,23.752472,30.098297,34.394170973036026,30.098297
2020-07-21,8,0,10.600000000000001,-2.8999999999999995,22.251007,30.188019,33.94632127549913,30.188019
2020-07-22,8,0,10.600000000000001,-2.8999999999999995,22.89859,29.819733,34.12409888373481,29.819733
2020-07-23,8,0,10.600000000000001,-2.8999999999999995,22.800568,30.107452,34.02637057834202,30.107452
2020-07-24,8,0,10.600000000000001,-2.8999999999999995,23.483673,27.284454,29.84614478217231,27.284454
2020-07-25,8,0,10.600000000000001,-2.8999999999999995,22.181183,29.78592,33.93376668294271,29.78592
2020-07-26,8,0,10.600000000000001,-2.8999999999999995,22.563507,29.145905,32.67226748996311,29.145905
2020-07-27,8,0,10.600000000000001,-2.8999999999999995,22.131378,28.822418,32.386788262261284,28.822418
2020-07-28,8,0,10.600000000000001,-2.8999999999999995,22.796783,28.373932,31.30649142795139,28.373932
2020-07-29,8,0,10.600000000000001,-2.8999999999999995,22.09964,29.635284,32.673899332682296,29.635284
2020-07-30,8,0,10.600000000000001,-2.8999999999999995,22.548859,30.075714,33.40783437093099,30.075714
2020-07-31,8,0,10.600000000000001,-2.8999999999999995,22.80191,29.747223,34.31409623887804,29.747223
2020-07-01,9,0,5.100000000000021,-2.8999999999999995,24.191193,26.989899,29.28921169704861,26.989899
2020-07-02,9,0,5.100000000000021,-2.8999999999999995,24.641754,27.017242,29.45500691731771,27.017242
2020-07-03,9,0,5.100000000000021,-2.8999999999999995,24.139557,27.029205,29.740032619900173,27.029205
2020-07-04,9,0,5.100000000000021,-2.8999999999999995,23.860138,25.118805,26.036003960503475,25.118805
2020-07-05,9,0,5.100000000000021,-2.8999999999999995,24.388214,26.820953,29.270328945583767,26.820953
2020-07-06,9,0,5.100000000000021,-2.8999999999999995,24.038239,27.417267,30.046361287434898,27.417267
2020-07-07,9,0,5.100000000000021,-2.8999999999999995,24.237335,27.41983,30.596741570366756,27.41983
2020-07-08,9,0,5.100000000000021,-2.8999999999999995,24.00113,26.277008,28.279393513997398,26.277008
2020-07-09,9,0,5.100000000000021,-2.8999999999999995,23.950714,26.296051,28.381182352701824,26.296051
2020-07-10,9,0,5.100000000000021,-2.8999999999999995,23.733063,26.423737,28.484857347276478,26.423737
2020-07-11,9,0,5.100000000000021,-2.8999999999999995,23.964996,25.818024,26.546190049913196,25.818024
2020-07-12,9,0,5.100000000000021,-2.8999999999999995,23.830841,26.826324,29.239730834960938,26.826324
2020-07-13,9,0,5.100000000000021,-2.8999999999999995,23.866608,26.828156,29.059808519151478,26.828156
2020-07-14,9,0,5.100000000000021,-2.8999999999999995,23.73172,25.810944,26.587308247884117,25.810944
2020-07-15,9,0,5.100000000000021,-2.8999999999999995,23.70279,25.916412,26.568277147081165,25.916412
2020-07-16,9,0,5.100000000000021,-2.8999999999999995,23.402374,26.453278,28.20479498969184,26.453278
2020-07-17,9,0,5.100000000000021,-2.8999999999999995,23.35147,26.256134,26.99609544542101,26.256134
2020-07-18,9,0,5.100000000000021,-2.8999999999999995,23.239288,26.73648,29.30262671576606,26.73648
2020-07-19,9,0,5.100000000000021,-2.8999999999999995,23.120026,27.056671,30.1007080078125,27.056671
